dataset,threshold,macro_f1,pathogenic_f1,benign_f1,pathogenic_precision,pathogenic_recall,benign_precision,benign_recall,balanced_accuracy,tn,fp,fn,tp,pr_auc,roc_auc
KANSER,0.7599999999999999,0.8013312852022529,0.8571428571428571,0.7455197132616488,0.9301310043668122,0.7947761194029851,0.6540880503144654,0.8666666666666667,0.8307213930348258,104,16,55,213,0.9355001429364547,0.9050062189054725
KANSER,0.7699999999999999,0.7963693878284626,0.8525252525252526,0.7402135231316725,0.9295154185022027,0.7873134328358209,0.6459627329192547,0.8666666666666667,0.8269900497512438,104,16,57,211,0.9355001429364547,0.9050062189054725
KANSER,0.7799999999999999,0.788961410740868,0.8455284552845529,0.7323943661971831,0.9285714285714286,0.7761194029850746,0.6341463414634146,0.8666666666666667,0.8213930348258707,104,16,60,208,0.9355001429364547,0.9050062189054725
KANSER,0.7899999999999999,0.7865008754064386,0.8431771894093686,0.7298245614035088,0.9282511210762332,0.7723880597014925,0.6303030303030303,0.8666666666666667,0.8195273631840796,104,16,61,207,0.9355001429364547,0.9050062189054725
KANSER,0.7999999999999999,0.7877265654419758,0.8418891170431212,0.7335640138408305,0.9360730593607306,0.7649253731343284,0.6272189349112426,0.8833333333333333,0.8241293532338309,106,14,63,205,0.9355001429364547,0.9050062189054725
KANSER,0.8099999999999999,0.7608963585434174,0.8151260504201681,0.7066666666666667,0.9326923076923077,0.7238805970149254,0.5888888888888889,0.8833333333333333,0.8036069651741293,106,14,74,194,0.9355001429364547,0.9050062189054725
KANSER,0.82,0.7518008621888472,0.8042553191489362,0.6993464052287581,0.9356435643564357,0.7052238805970149,0.5752688172043011,0.8916666666666667,0.7984452736318408,107,13,79,189,0.9355001429364547,0.9050062189054725
KANSER,0.83,0.7493870804192162,0.8017057569296375,0.6970684039087948,0.9353233830845771,0.7014925373134329,0.5721925133689839,0.8916666666666667,0.7965796019900497,107,13,80,188,0.9355001429364547,0.9050062189054725
KANSER,0.84,0.730138071135902,0.7809110629067245,0.6793650793650794,0.9326424870466321,0.6716417910447762,0.5487179487179488,0.8916666666666667,0.7816542288557214,107,13,88,180,0.9355001429364547,0.9050062189054725
KANSER,0.8499999999999999,0.711465120245608,0.7583148558758315,0.6646153846153846,0.9344262295081968,0.6380597014925373,0.526829268292683,0.9,0.7690298507462687,108,12,97,171,0.9355001429364547,0.9050062189054725
KANSER,0.8599999999999999,0.689869130517246,0.7330316742081447,0.6467065868263473,0.9310344827586207,0.6044776119402985,0.5046728971962616,0.9,0.7522388059701492,108,12,106,162,0.9355001429364547,0.9050062189054725
KANSER,0.8699999999999999,0.6927200731038684,0.7346938775510204,0.6507462686567164,0.9364161849710982,0.6044776119402985,0.5069767441860465,0.9083333333333333,0.7564054726368159,109,11,106,162,0.9355001429364547,0.9050062189054725
KANSER,0.8799999999999999,0.6859147328656233,0.7247706422018348,0.6470588235294118,0.9404761904761905,0.5895522388059702,0.5,0.9166666666666666,0.7531094527363185,110,10,110,158,0.9355001429364547,0.9050062189054725
KANSER,0.8899999999999999,0.6814707149009475,0.7175925925925926,0.6453488372093024,0.9451219512195121,0.5783582089552238,0.4955357142857143,0.925,0.7516791044776119,111,9,113,155,0.9355001429364547,0.9050062189054725
KANSER,0.8999999999999999,0.6596012563705891,0.6903073286052009,0.6288951841359773,0.9419354838709677,0.5447761194029851,0.47639484978540775,0.925,0.7348880597014926,111,9,122,146,0.9355001429364547,0.9050062189054725
KANSER,0.9099999999999999,0.6350829447901867,0.6585956416464891,0.6115702479338843,0.9379310344827586,0.5074626865671642,0.4567901234567901,0.925,0.7162313432835821,111,9,132,136,0.9355001429364547,0.9050062189054725
KANSER,0.9199999999999999,0.6028289596128792,0.6130653266331658,0.5925925925925926,0.9384615384615385,0.4552238805970149,0.43410852713178294,0.9333333333333333,0.6942786069651741,112,8,146,122,0.9355001429364547,0.9050062189054725
KANSER,0.9299999999999999,0.5721194727891157,0.5677083333333334,0.576530612244898,0.9396551724137931,0.40671641791044777,0.41544117647058826,0.9416666666666667,0.6741915422885572,113,7,159,109,0.9355001429364547,0.9050062189054725
KANSER,0.94,0.534846547314578,0.5108695652173914,0.5588235294117647,0.94,0.35074626865671643,0.3958333333333333,0.95,0.6503731343283582,114,6,174,94,0.9355001429364547,0.9050062189054725
KANSER,0.95,0.48420883016435706,0.43103448275862066,0.5373831775700935,0.9375,0.2798507462686567,0.37337662337662336,0.9583333333333334,0.619092039800995,115,5,193,75,0.9355001429364547,0.9050062189054725
